date;no;no2;nox;so2
2024-06-04;2,04;4,46;6,88;1,0
2024-06-05;1,92;6,75;9,04;1,0
2024-06-06;2,04;6,88;9,13;1,08
2024-06-07;2,58;16,08;20,17;1,58
2024-06-08;1,0;5,46;6,17;1,0
2024-06-09;1,04;4,04;5,17;1,0
2024-06-10;1,17;7,13;8,5;1,0
2024-06-11;1,14;9,77;10,68;1,0
2024-06-12;1,86;6,19;7,67;1,0
2024-06-13;2,08;5,42;7,17;1,0
2024-06-14;2,04;10,33;11,92;1,0
2024-06-15;1,25;8,75;9,25;1,0
2024-06-16;1,17;6,71;7,0;1,13
2024-06-17;2,13;10,63;12,75;1,0
2024-06-18;2,33;11,67;13,22;1,0
2024-06-19;;;;1,0
2024-06-20;;;;1,0
2024-06-21;;;;1,0
2024-06-22;;;;1,0
2024-06-23;;;;1,0
2024-06-24;;;;1,0
2024-06-25;;;;1,0
2024-06-26;;;;1,0
2024-06-27;;;;1,08
2024-06-28;;;;1,29
2024-06-29;;;;1,0
2024-06-30;;;;1,0
2024-07-01;;;;1,0
2024-07-02;2,09;18,45;20,0;1,0
2024-07-03;4,0;15,83;21,96;1,0
2024-07-04;3,63;13,25;18,71;1,0
2024-07-05;4,67;12,75;19,71;1,0
2024-07-06;2,71;9,33;13,13;1,0
2024-07-07;2,08;5,71;8,83;1,0
2024-07-08;4,96;10,04;17,58;1,0
2024-07-09;4,86;12,0;19,45;1,0
2024-07-10;4,92;15,5;22,88;1,0
2024-07-11;5,92;17,5;26,58;1,0
2024-07-12;4,0;11,38;17,42;1,0
2024-07-13;3,25;9,67;14,63;1,0
2024-07-14;2,67;6,38;10,63;1,08
2024-07-15;4,04;10,25;16,5;1,0
2024-07-16;4,96;15,88;23,42;1,0
2024-07-17;4,58;18,54;25,71;1,0
2024-07-18;3,67;14,79;20,63;1,54
2024-07-19;4,46;18,67;25,79;1,08
2024-07-20;3,21;12,46;17,58;1,17
2024-07-21;2,5;7,79;11,83;1,0
2024-07-22;2,42;6,71;10,46;1,13
2024-07-23;4,0;16,73;22,68;1,0
2024-07-24;2,5;13,25;16,33;1,0
2024-07-25;3,54;11,71;16,67;1,0
2024-07-26;3,17;12,0;16,08;1,13
2024-07-27;2,21;16,38;19,25;1,0
2024-07-28;1,67;11,79;13,88;1,0
2024-07-29;2,25;16,58;19,29;1,08
2024-07-30;2,46;16,5;19,42;1,21
2024-07-31;2,58;21,92;25,04;1,79
2024-08-01;5,0;29,29;36,63;1,33
2024-08-02;3,38;17,92;22,71;1,0
2024-08-03;1,21;9,42;11,08;1,0
2024-08-04;2,29;13,08;16,13;1,0
2024-08-05;3,29;9,21;13,46;1,0
2024-08-06;2,73;9,41;12,77;1,0
2024-08-07;2,5;13,5;17,0;1,0
2024-08-08;3,13;18,33;23,08;1,0
2024-08-09;3,29;14,79;19,29;1,04
2024-08-10;1,92;12,67;14,71;1,0
2024-08-11;2,5;14,75;18,17;1,0
2024-08-12;5,0;16,96;24,29;1,0
2024-08-13;2,04;12,79;15,67;1,08
2024-08-14;1,04;8,79;9,67;1,0
2024-08-15;1,0;5,58;6,13;1,0
2024-08-16;1,63;10,88;12,92;1,0
2024-08-17;1,42;6,21;7,42;1,13
2024-08-18;1,04;7,08;8,13;1,0
2024-08-19;1,54;9,13;11,04;1,0
2024-08-20;2,04;9,83;12,29;1,13
2024-08-21;1,67;11,46;13,58;1,0
2024-08-22;1,38;8,25;9,92;1,0
2024-08-23;2,21;9,33;12,25;1,0
2024-08-24;1,63;7,42;9,5;1,0
2024-08-25;1,46;8,63;10,29;1,0
2024-08-26;1,79;9,75;11,79;1,0
2024-08-27;2,13;7,75;10,25;1,0
2024-08-28;2,83;13,54;17,29;1,0
2024-08-29;1,67;13,67;15,71;1,0
2024-08-30;2,63;12,13;15,83;1,42
2024-08-31;1,54;12,21;14,21;1,0
2024-09-01;1,08;11,13;12,46;1,0
2024-09-02;2,08;14,96;17,67;1,0
2024-09-03;2,82;16,27;20,64;1,0
2024-09-04;3,71;11,83;17,42;1,0
2024-09-05;1,63;9,42;11,46;1,0
2024-09-06;1,92;12,92;15,38;1,0
2024-09-07;1,96;6,29;8,71;1,0
2024-09-08;1,67;11,58;13,58;1,0
2024-09-09;1,08;10,5;11,71;1,0
2024-09-10;1,21;8,67;10,04;1,0
2024-09-11;1,29;7,25;8,5;1,0
2024-09-12;1,54;12,25;14,17;1,0
2024-09-13;1,79;9,58;11,71;1,29
2024-09-14;1,38;11,58;13,25;1,08
2024-09-15;1,38;10,83;12,38;1,21
2024-09-16;2,79;22,58;26,71;1,0
2024-09-17;3,63;22,58;27,58;
2024-09-18;1,75;13,88;16,0;
2024-09-19;4,58;14,5;21,13;1,0
2024-09-20;2,46;18,33;21,46;1,0
2024-09-21;1,08;9,21;10,0;1,0
2024-09-22;1,42;10,96;12,38;1,0
2024-09-23;6,04;17,17;26,08;1,0
2024-09-24;3,04;10,58;14,54;1,0
2024-09-25;4,25;12,0;18,04;1,0
2024-09-26;5,5;9,92;17,58;1,0
2024-09-27;2,21;4,96;7,5;1,0
2024-09-28;1,17;5,38;6,79;1,25
2024-09-29;1,25;7,67;9,0;1,04
2024-09-30;4,17;12,92;19,0;1,27
2024-10-01;2,36;5,59;8,73;1,0
2024-10-02;4,08;19,13;24,79;1,0
2024-10-03;1,17;4,42;5,54;1,0
2024-10-04;2,13;12,04;14,75;1,13
2024-10-05;2,42;11,71;15,13;1,04
2024-10-06;1,96;13,17;15,83;1,17
2024-10-07;5,0;21,79;29,33;1,17
2024-10-08;1,04;2,42;3,67;1,0
2024-10-09;10,58;15,21;31,25;1,0
2024-10-10;1,58;13,08;15,46;1,0
2024-10-11;4,83;17,71;25,04;1,0
2024-10-12;3,63;13,29;18,88;1,0
2024-10-13;2,29;12,21;15,92;1,0
2024-10-14;4,63;17,42;24,54;1,0
2024-10-15;1,88;14,58;17,38;1,0
2024-10-16;5,13;10,38;18,25;1,0
2024-10-17;2,54;12,13;16,29;1,0
2024-10-18;1,63;7,54;10,29;1,0
2024-10-19;2,42;12,79;16,58;1,0
2024-10-20;2,79;12,08;16,42;1,17
2024-10-21;6,29;19,21;28,83;1,04
2024-10-22;10,38;20,46;36,38;1,0
2024-10-23;9,46;18,42;32,75;1,04
2024-10-24;6,88;16,79;27,42;1,04
2024-10-25;5,92;16,54;25,67;1,0
2024-10-26;1,58;8,67;11,25;1,0
2024-10-27;2,75;8,21;12,46;1,25
2024-10-28;7,04;15,71;26,67;1,0
2024-10-29;1,77;10,18;12,68;1,0
2024-10-30;1,0;7,88;8,0;1,0
2024-10-31;1,25;12,67;13,96;1,0
2024-11-01;2,13;10,21;12,88;1,0
2024-11-02;1,42;8,92;10,13;1,0
2024-11-03;3,17;13,08;17,63;1,0
2024-11-04;1,21;13,21;14,04;1,0
2024-11-05;7,29;15,92;26,71;1,0
2024-11-06;5,25;13,88;21,17;1,0
2024-11-07;1,5;12,83;14,33;1,0
2024-11-08;4,17;14,71;20,83;1,0
2024-11-09;1,96;9,5;12,21;1,0
2024-11-10;1,17;4,96;5,79;1,0
2024-11-11;3,29;11,96;16,54;1,0
2024-11-12;1,25;11,25;12,63;1,0
2024-11-13;1,5;12,96;14,75;1,0
2024-11-14;6,0;16,42;24,79;1,21
2024-11-15;3,79;15,0;20,33;1,08
2024-11-16;4,38;14,5;20,71;1,0
2024-11-17;1,42;8,17;9,88;1,0
2024-11-18;3,75;12,75;18,13;1,0
2024-11-19;5,04;17,0;24,54;1,0
2024-11-20;1,17;5,54;6,71;1,0
2024-11-21;5,71;9,42;17,46;1,0
2024-11-22;1,13;4,54;5,38;1,0
2024-11-23;2,67;9,17;12,71;1,04
2024-11-24;2,58;14,75;18,33;1,17
2024-11-25;6,46;18,67;28,33;1,0
2024-11-26;3,27;14,68;19,14;1,57
2024-11-27;6,04;13,88;22,29;1,21
2024-11-28;8,04;22,29;34,29;1,0
2024-11-29;11,33;23,33;40,54;1,0
2024-11-30;16,42;22,25;47,21;1,04
2024-12-01;5,25;19,46;27,25;1,0
2024-12-02;6,17;15,71;24,71;1,0
2024-12-03;5,29;16,54;24,17;1,0
2024-12-04;7,46;19,17;30,21;1,0
2024-12-05;2,17;17,54;20,25;1,0
2024-12-06;1,88;14,63;16,83;1,0
2024-12-07;3,79;7,29;12,42;1,0
2024-12-08;1,0;1,17;1,25;1,0
2024-12-09;1,75;8,92;11,0;1,0
2024-12-10;3,5;15,38;20,13;1,08
2024-12-11;3,88;17,63;22,71;1,0
2024-12-12;2,54;22,46;25,79;1,0
2024-12-13;9,96;16,71;31,38;1,67
2024-12-14;4,63;15,54;22,17;1,13
2024-12-15;2,54;13,75;17,38;1,0
2024-12-16;10,88;23,33;39,71;1,04
2024-12-17;10,08;20,25;35,08;1,0
2024-12-18;6,63;29,17;39,0;1,25
2024-12-19;4,29;13,58;19,38;1,0
2024-12-20;4,42;15,92;22,0;1,04
2024-12-21;3,88;16,38;21,92;1,0
2024-12-22;1,33;8,67;9,71;1,0
2024-12-23;5,83;18,04;26,33;1,0
2024-12-24;8,68;24,82;37,68;1,13
2024-12-25;3,21;13,96;18,25;1,0
2024-12-26;9,33;18,13;32,21;1,08
2024-12-27;8,17;17,38;29,5;1,0
2024-12-28;3,21;18,58;23,04;1,25
2024-12-29;2,88;18,0;22,08;1,38
2024-12-30;6,38;22,17;31,54;1,38
2024-12-31;11,08;24,75;41,63;1,0
2025-01-01;4,25;17,54;24,0;1,0
2025-01-02;5,58;13,96;21,92;1,0
2025-01-03;2,17;11,75;14,38;1,0
2025-01-04;3,71;17,21;22,38;1,04
2025-01-05;2,54;12,46;15,79;1,08
2025-01-06;3,08;13,29;17,46;1,08
2025-01-07;4,58;10,0;16,08;1,0
2025-01-08;1,5;7,75;9,08;1,0
2025-01-09;1,29;5,71;6,58;1,0
2025-01-10;13,96;18,0;38,46;1,25
2025-01-11;1,29;7,38;8,25;1,13
2025-01-12;2,33;13,79;16,42;1,46
2025-01-13;6,17;30,71;39,75;1,08
2025-01-14;5,92;28,04;36,79;1,0
2025-01-15;5,63;23,29;31,42;1,0
2025-01-16;8,21;21,79;34,08;1,0
2025-01-17;3,33;20,25;25,08;1,0
2025-01-18;3,13;20,71;24,92;1,04
2025-01-19;1,88;16,5;19,0;1,04
2025-01-20;9,42;28,25;42,38;1,0
2025-01-21;9,45;31,18;45,64;1,13
2025-01-22;13,13;19,92;39,38;1,0
2025-01-23;10,25;28,29;43,67;1,08
2025-01-24;13,21;21,54;41,38;1,04
2025-01-25;5,25;17,42;24,83;1,04
2025-01-26;2,25;11,29;13,92;1,0
2025-01-27;1,04;6,0;6,5;1,0
2025-01-28;1,0;2,29;2,63;1,0
2025-01-29;2,38;13,63;16,58;1,0
2025-01-30;3,88;20,04;25,38;1,0
2025-01-31;3,46;19,0;23,83;1,0
2025-02-01;3,67;23,46;28,67;1,0
2025-02-02;1,46;10,29;11,88;1,0
2025-02-03;4,92;13,13;19,96;1,0
2025-02-04;7,75;24,63;36,13;1,04
2025-02-05;8,71;26,13;38,96;1,25
2025-02-06;10,04;29,13;44,29;1,29
2025-02-07;4,88;29,46;36,63;1,08
2025-02-08;2,13;8,75;11,08;1,0
2025-02-09;4,5;16,0;22,67;1,04
2025-02-10;6,67;19,46;29,29;1,29
2025-02-11;6,42;18,17;27,63;1,0
2025-02-12;17,46;33,96;60,46;1,0
2025-02-13;3,96;16,92;22,46;1,0
2025-02-14;10,38;20,25;35,88;1,0
2025-02-15;5,08;17,92;25,33;1,0
2025-02-16;2,75;13,46;16,83;1,0
2025-02-17;9,88;24,04;38,75;1,0
2025-02-18;10,04;32,46;47,38;1,0
2025-02-19;5,3;18,74;26,39;1,0
2025-02-20;1,83;15,0;17,13;1,0
2025-02-21;1,54;18,42;19,75;1,0
2025-02-22;1,04;10,58;11,13;1,05
2025-02-23;1,67;14,54;16,33;1,13
2025-02-24;6,83;11,54;21,42;1,25
2025-02-25;6,83;22,63;32,63;1,0
2025-02-26;3,79;15,67;20,96;1,67
2025-02-27;7,96;30,63;42,67;1,67
2025-02-28;5,33;17,46;25,08;1,29
2025-03-01;3,5;16,58;21,58;1,21
2025-03-02;1,13;8,5;9,25;1,0
2025-03-03;1,04;7,54;8,46;1,0
2025-03-04;4,21;10,96;16,58;1,79
2025-03-05;2,46;11,0;13,79;1,0
2025-03-06;1,17;6,92;7,58;1,0
2025-03-07;1,04;11,08;12,0;1,0
2025-03-08;1,08;8,04;8,54;1,0
2025-03-09;1,04;5,04;5,42;1,0
2025-03-10;4,08;15,63;21,0;1,08
2025-03-11;3,77;15,5;20,64;1,05
2025-03-12;3,83;13,08;18,21;1,0
2025-03-13;2,5;15,5;18,79;1,0
2025-03-14;1,54;16,21;17,67;1,0
2025-03-15;1,08;4,92;5,38;1,04
2025-03-16;1,46;12,92;14,54;1,17
2025-03-17;1,58;10,67;12,54;1,0
2025-03-18;4,92;14,04;20,79;1,0
2025-03-19;1,0;7,83;8,21;1,0
2025-03-20;1,04;7,79;8,17;1,0
2025-03-21;1,38;11,08;12,04;1,0
2025-03-22;2,96;11,17;15,04;1,0
2025-03-23;1,08;6,96;7,75;1,0
2025-03-24;4,13;15,38;21,0;1,0
2025-03-25;5,0;14,29;21,42;1,04
2025-03-26;1,54;15,63;17,25;1,04
2025-03-27;1,46;13,25;14,25;1,0
2025-03-28;1,35;15,35;16,7;1,27
2025-03-29;1,0;4,79;5,21;1,0
2025-03-30;1,0;4,35;4,83;1,3
2025-03-31;2,58;19,25;22,58;1,54
2025-04-01;5,13;19,5;26,67;1,33
2025-04-02;1,13;12,13;12,71;1,04
2025-04-03;1,75;9,33;11,0;1,08
2025-04-04;1,04;7,17;7,67;1,04
2025-04-05;1,83;10,79;12,75;1,13
2025-04-06;1,21;6,79;7,67;1,79
2025-04-07;4,83;16,42;23,21;1,67
2025-04-08;5,5;19,86;27,41;1,59
2025-04-09;2,38;12,5;15,13;1,0
2025-04-10;1,38;15,42;16,83;1,08
2025-04-11;6,88;22,96;32,67;1,13
2025-04-12;2,58;15,54;18,79;1,13
2025-04-13;1,79;12,96;14,83;1,04
2025-04-14;2,54;11,67;14,46;1,25
2025-04-15;3,58;10,71;15,17;1,17
2025-04-16;1,21;7,33;8,17;1,04
2025-04-17;1,0;4,33;4,67;1,08
2025-04-18;2,5;11,54;14,58;1,38
2025-04-19;1,21;6,33;6,96;1,5
2025-04-20;1,54;5,58;7,04;1,33
2025-04-21;1,25;6,71;7,63;1,0
2025-04-22;3,33;12,83;16,96;1,38
2025-04-23;1,23;8,05;8,95;1,09
2025-04-24;3,71;11,88;16,83;1,24
2025-04-25;1,5;11,5;12,96;2,04
2025-04-26;1,67;14,13;15,83;1,04
2025-04-27;1,08;5,25;5,79;1,0
2025-04-28;3,75;11,17;15,92;1,15
2025-04-29;3,25;14,71;19,04;1,0
2025-04-30;2,58;14,83;18,13;1,33
2025-05-01;1,08;6,63;7,0;1,0
2025-05-02;1,25;8,83;9,63;1,0
2025-05-03;1,67;12,83;14,63;1,42
2025-05-04;1,21;7,21;8,17;1,04
2025-05-05;3,46;11,42;15,75;1,0
2025-05-06;1,41;7,27;8,32;1,1
2025-05-07;1,88;10,96;13,21;1,17
2025-05-08;3,63;10,42;14,88;1,21
2025-05-09;1,42;10,92;12,21;1,0
2025-05-10;1,25;8,42;9,33;1,0
2025-05-11;1,25;4,54;5,38;1,0
2025-05-12;4,58;10,71;17,04;1,0
2025-05-13;5,65;12,06;20,24;1,29
2025-05-14;1,57;10,71;12,5;1,0
2025-05-15;3,04;10,33;13,79;1,0
2025-05-16;1,13;6,88;7,67;1,04
2025-05-17;1,38;5,58;6,42;1,04
2025-05-18;1,38;4,67;5,42;1,0
2025-05-19;2,39;11,96;14,48;1,41
2025-05-20;1,13;7,42;8,17;1,54
2025-05-21;1,79;12,25;14,21;2,08
2025-05-22;1,0;5,92;6,25;1,0
2025-05-23;1,75;6,67;8,38;1,0
2025-05-24;1,25;7,63;8,58;1,17
2025-05-25;1,54;9,75;11,46;1,63
2025-05-26;4,29;17,5;23,0;1,08
2025-05-27;3,0;11,92;15,79;1,04
2025-05-28;3,75;15,21;20,25;1,21
2025-05-29;4,08;21,46;26,96;1,25
2025-05-30;2,54;15,21;18,25;1,42
2025-05-31;2,08;17,71;20,04;1,13
2025-06-01;1,13;8,42;9,13;1,08
2025-06-02;1,18;11,5;12,68;1,09
2025-06-03;1,79;12,75;14,88;1,0
2025-06-04;1,67;8,46;10,33;1,04
2025-06-05;1,75;11,92;13,92;1,0
2025-06-06;2,58;16,13;19,54;1,0
2025-06-07;2,25;13,17;16,0;1,0
2025-06-08;1,13;4,42;5,17;1,0
2025-06-09;3,25;9,17;13,46;1,0
2025-06-10;1,17;8,78;9,96;1,0
2025-06-11;2,46;15,38;18,54;1,08
2025-06-12;3,13;16,83;21,25;1,0
2025-06-13;1,83;15,46;17,75;1,0
2025-06-14;2,08;18,29;21,0;1,0
2025-06-15;1,38;11,08;12,54;1,0
2025-06-16;1,0;3,36;3,86;1,0
2025-06-17;3,75;15,63;20,75;1,0
2025-06-18;3,38;18,5;23,38;1,0
2025-06-19;2,13;12,54;14,96;1,0
2025-06-20;1,92;10,46;12,46;1,0
2025-06-21;1,17;7,67;8,58;1,0
2025-06-22;1,21;7,33;8,21;1,0
2025-06-23;1,46;9,21;10,79;1,08
2025-06-24;1,38;9,63;10,71;1,29
2025-06-25;2,13;15,92;18,46;1,5
2025-06-26;2,71;15,67;19,29;1,0
2025-06-27;1,54;11,88;13,67;1,04
2025-06-28;2,42;15,63;18,75;1,0
2025-06-29;1,63;15,83;17,88;1,0
2025-06-30;2,04;18,52;21,3;1,36
2025-07-01;1,79;17,83;20,17;1,0
2025-07-02;2,0;17,92;20,29;1,0
2025-07-03;2,58;16,46;20,0;1,33
2025-07-04;2,79;14,0;18,08;1,0
2025-07-05;1,42;10,83;12,29;1,0
2025-07-06;1,33;10,58;12,08;1,0
2025-07-07;1,38;10,67;12,33;1,0
2025-07-08;1,04;4,42;5,25;1,0
2025-07-09;1,0;5,88;6,42;1,0
2025-07-10;1,29;13,88;15,38;1,0
2025-07-11;2,04;12,17;14,71;1,08
2025-07-12;1,13;6,88;8,17;1,0
2025-07-13;1,13;7,67;9,17;1,0
2025-07-14;2,0;16,32;19,18;1,0
2025-07-15;2,21;10,83;13,54;1,0
2025-07-16;1,63;7,04;9,0;1,0
2025-07-17;2,67;8,71;12,25;1,0
2025-07-18;2,54;10,13;13,33;1,0
2025-07-19;1,25;9,29;10,67;1,0
2025-07-20;1,0;1,92;2,42;1,0
2025-07-21;3,08;14,17;18,33;1,0
2025-07-22;2,08;8,13;10,54;1,0
2025-07-23;1,33;8,79;10,08;1,58
2025-07-24;1,33;10,17;11,71;1,13
2025-07-25;2,29;8,96;11,92;1,0
2025-07-26;1,21;5,92;7,04;1,0
2025-07-27;1,09;7,3;8,48;1,0
2025-07-28;1,42;3,92;5,33;1,0
2025-07-29;1,33;7,54;9,0;1,0
2025-07-30;1,33;8,88;10,29;1,0
2025-07-31;2,21;8,83;11,25;1,0
2025-08-01;2,71;8,88;12,29;1,0
2025-08-02;1,17;7,38;8,63;1,0
2025-08-03;1,13;4,42;5,17;1,0
2025-08-04;1,29;5,33;6,29;1,0
2025-08-05;2,29;13,21;16,13;1,0
2025-08-06;2,5;12,08;15,38;1,0
2025-08-07;2,21;13,71;16,79;1,0
2025-08-08;2,92;18,79;22,58;1,21
2025-08-09;1,88;16,75;19,04;1,0
2025-08-10;1,21;10,25;11,54;1,0
2025-08-11;1,88;18,17;20,38;1,0
2025-08-12;2,04;18,78;21,57;1,0
2025-08-13;1,96;20,04;22,71;1,0
2025-08-14;2,04;16,13;18,54;1,0
2025-08-15;1,38;12,88;14,38;1,0
2025-08-16;1,17;15,67;16,79;1,08
2025-08-17;1,0;14,0;14,79;1,0
2025-08-18;1,71;15,0;17,13;1,0
2025-08-19;1,25;13,08;14,38;1,0
2025-08-20;1,13;7,79;8,83;1,0
2025-08-21;1,54;11,54;13,42;1,0
2025-08-22;1,04;7,5;8,29;1,0
2025-08-23;1,25;5,67;6,75;1,0
2025-08-24;1,42;7,96;9,75;1,0
2025-08-25;1,59;10,14;11,91;1,0
2025-08-26;2,96;16,88;20,83;1,0
2025-08-27;1,29;9,42;10,67;1,0
2025-08-28;1,88;13,0;15,38;1,0
2025-08-29;1,92;10,38;12,5;1,04
2025-08-30;2,04;11,54;14,08;1,08
2025-08-31;1,63;6,92;8,46;1,0
2025-09-01;1,08;5,54;6,25;1,0
2025-09-02;1,75;8,79;10,58;1,0
2025-09-03;2,5;9,38;12,29;1,0
2025-09-04;2,17;9,5;11,92;1,42
2025-09-05;3,21;15,67;20,08;1,0
2025-09-06;3,04;15,75;19,96;1,13
2025-09-07;1,58;12,63;14,29;1,0
2025-09-08;1,68;15,27;17,32;1,52
2025-09-09;1,17;10,5;11,46;1,13
2025-09-10;1,71;4,88;6,96;1,29
2025-09-11;2,08;9,13;11,63;1,0
2025-09-12;2,04;11,67;14,38;1,0
2025-09-13;1,67;11,38;13,29;1,0
2025-09-14;1,75;8,17;10,21;1,0
2025-09-15;3,17;7,25;11,46;1,17
2025-09-16;2,42;10,33;13,63;1,63
2025-09-17;3,25;10,96;15,29;1,0
2025-09-18;5,5;13,13;20,96;1,0
2025-09-19;3,21;15,13;19,71;1,0
2025-09-20;1,38;9,79;11,33;1,0
2025-09-21;1,29;9,04;10,33;1,0
2025-09-22;1,0;2,9;3,48;1,0
2025-09-23;3,17;12,58;16,75;1,04
2025-09-24;1,21;5,29;6,21;1,04
2025-09-25;2,08;14,67;17,54;1,46
2025-09-26;4,75;13,0;19,38;1,13
2025-09-27;2,25;11,33;14,29;1,0
2025-09-28;1,17;11,13;12,42;1,0
2025-09-29;4,0;11,33;16,87;1,0
2025-09-30;;;;
2025-10-01;;;;
2025-10-02;2,1;4,5;8,2;1,0
2025-10-03;5,0;14,36;22,23;1,25
2025-10-04;3,54;11,83;17,46;1,0
2025-10-05;2,75;10,13;14,33;1,35
2025-10-06;2,58;9,04;12,79;1,13
2025-10-07;5,08;12,54;20,58;1,7
2025-10-08;2,75;12,42;16,67;1,61
2025-10-09;9,08;20,13;34,08;1,35
2025-10-10;2,83;12,33;16,92;1,0
2025-10-11;2,08;14,79;18,13;1,0
2025-10-12;1,25;6,88;9,08;1,0
2025-10-13;2,92;13,13;17,63;1,0
2025-10-14;4,79;16,08;23,38;1,04
2025-10-15;5,96;14,67;23,88;1,57
2025-10-16;6,13;15,21;24,67;1,0
2025-10-17;3,56;15,44;20,56;1,5
2025-10-18;;;;
2025-10-19;1,33;2,17;4,67;1,0
2025-10-20;2,41;8,86;12,5;1,05
2025-10-21;7,21;13,21;24,38;1,92
2025-10-22;2,17;9,88;13,08;1,5
2025-10-23;1,5;2,75;5,21;1,0
2025-10-24;2,58;9,38;13,38;1,08
2025-10-25;2,88;17,46;21,71;1,0
2025-10-26;2,17;5,38;8,83;1,0
2025-10-27;3,88;12,63;18,46;1,63
2025-10-28;7,25;17,63;28,54;1,08
2025-10-29;9,67;19,75;34,67;1,13
2025-10-30;7,54;13,33;24,71;1,0
2025-10-31;9,25;15,0;29,17;1,88
2025-11-01;4,83;16,67;23,92;1,17
2025-11-02;2,25;7,83;11,54;1,0
2025-11-03;6,18;20,73;30,23;1,05
2025-11-04;6,96;12,92;23,54;2,33
2025-11-05;10,21;24,75;40,17;2,17
2025-11-06;2,67;8,33;12,79;1,23
2025-11-07;4,96;13,67;21,38;1,63
2025-11-08;3,83;12,63;18,46;1,71
2025-11-09;4,04;10,21;16,63;1,04
2025-11-10;9,33;19,46;33,71;1,46
2025-11-11;9,67;19,0;33,46;1,5
2025-11-12;9,08;25,21;39,13;1,0
2025-11-13;3,96;15,83;21,75;1,0
2025-11-14;5,13;13,54;21,17;1,0
2025-11-15;5,92;12,17;21,21;1,92
2025-11-16;3,29;6,5;11,46;1,08
2025-11-17;10,52;19,67;35,76;1,0
2025-11-18;8,5;14,54;27,38;1,33
2025-11-19;5,5;15,13;23,33;1,0
2025-11-20;9,0;15,88;29,42;1,08
2025-11-21;3,42;4,96;10,33;1,0
2025-11-22;3,38;6,0;11,29;1,21
2025-11-23;3,79;9,83;15,63;1,42
2025-11-24;3,5;5,96;11,33;1,92
2025-11-25;3,58;3,04;8,54;2,08
2025-11-26;3,88;5,63;11,92;1,13
2025-11-27;8,18;24,82;37,27;1,83
2025-11-28;9,46;27,63;42,13;1,71
2025-11-29;8,0;26,25;38,58;2,25
2025-11-30;4,83;16,29;23,63;1,0
2025-12-01;9,58;21,04;35,71;1,0
2025-12-02;10,21;18,71;34,67;1,0
2025-12-03;4,41;11,95;18,91;1,0
2025-12-04;12,54;21,92;41,21;1,0
2025-12-05;5,54;15,29;23,67;1,13
2025-12-06;8,75;22,25;35,58;1,13
2025-12-07;7,5;14,25;25,71;1,04
2025-12-08;6,83;17,29;27,79;1,04
2025-12-09;12,25;20,67;39,42;1,08
2025-12-10;14,58;22,13;44,54;1,21
2025-12-11;16,0;25,17;49,5;1,13
2025-12-12;15,67;31,67;55,54;1,71
2025-12-13;8,21;22,58;34,88;1,13
2025-12-14;6,63;16,54;26,79;1,21
2025-12-15;4,09;15,55;21,55;1,05
2025-12-16;11,71;21,04;38,67;1,25
2025-12-17;13,13;20,25;40,38;1,58
2025-12-18;11,17;16,63;33,58;1,08
2025-12-19;17,46;21,29;47,79;1,5
2025-12-20;15,08;22,75;45,67;1,04
2025-12-21;6,67;12,13;22,42;1,0
2025-12-22;4,04;6,67;12,92;1,0
2025-12-23;5,46;12,67;20,54;1,0
2025-12-24;7,25;13,58;24,42;1,0
2025-12-25;5,92;11,25;20,04;1,04
2025-12-26;4,0;4,42;10,08;1,0
2025-12-27;4,0;5,33;11,42;1,0
2025-12-28;5,63;9,33;17,71;1,0
2025-12-29;7,0;14,59;25,0;1,0
2025-12-30;5,88;9,88;18,83;1,0
2025-12-31;4,88;9,58;16,83;1,0
